sign_id,sign_name,unicode_value,character,character_image,frequency_count,contexts,variants,transliteration,classification,sources
U+18C60,Khitan Large Script Character 18C60,U+18C60,𘱠,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192592'}]"
U+18C61,Khitan Large Script Character 18C61,U+18C61,𘱡,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192600'}]"
U+18C62,Khitan Large Script Character 18C62,U+18C62,𘱢,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192607'}]"
U+18C63,Khitan Large Script Character 18C63,U+18C63,𘱣,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192613'}]"
U+18C64,Khitan Large Script Character 18C64,U+18C64,𘱤,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192619'}]"
U+18C65,Khitan Large Script Character 18C65,U+18C65,𘱥,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192624'}]"
U+18C66,Khitan Large Script Character 18C66,U+18C66,𘱦,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192630'}]"
U+18C67,Khitan Large Script Character 18C67,U+18C67,𘱧,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192636'}]"
U+18C68,Khitan Large Script Character 18C68,U+18C68,𘱨,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192642'}]"
U+18C69,Khitan Large Script Character 18C69,U+18C69,𘱩,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192647'}]"
U+18C6A,Khitan Large Script Character 18C6A,U+18C6A,𘱪,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192653'}]"
U+18C6B,Khitan Large Script Character 18C6B,U+18C6B,𘱫,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192659'}]"
U+18C6C,Khitan Large Script Character 18C6C,U+18C6C,𘱬,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192668'}]"
U+18C6D,Khitan Large Script Character 18C6D,U+18C6D,𘱭,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192674'}]"
U+18C6E,Khitan Large Script Character 18C6E,U+18C6E,𘱮,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192681'}]"
U+18C6F,Khitan Large Script Character 18C6F,U+18C6F,𘱯,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192687'}]"
U+18C70,Khitan Large Script Character 18C70,U+18C70,𘱰,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192696'}]"
U+18C71,Khitan Large Script Character 18C71,U+18C71,𘱱,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192702'}]"
U+18C72,Khitan Large Script Character 18C72,U+18C72,𘱲,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192708'}]"
U+18C73,Khitan Large Script Character 18C73,U+18C73,𘱳,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192714'}]"
U+18C74,Khitan Large Script Character 18C74,U+18C74,𘱴,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192719'}]"
U+18C75,Khitan Large Script Character 18C75,U+18C75,𘱵,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192725'}]"
U+18C76,Khitan Large Script Character 18C76,U+18C76,𘱶,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192756'}]"
U+18C77,Khitan Large Script Character 18C77,U+18C77,𘱷,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192762'}]"
U+18C78,Khitan Large Script Character 18C78,U+18C78,𘱸,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192768'}]"
U+18C79,Khitan Large Script Character 18C79,U+18C79,𘱹,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192774'}]"
U+18C7A,Khitan Large Script Character 18C7A,U+18C7A,𘱺,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192780'}]"
U+18C7B,Khitan Large Script Character 18C7B,U+18C7B,𘱻,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192786'}]"
U+18C7C,Khitan Large Script Character 18C7C,U+18C7C,𘱼,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192791'}]"
U+18C7D,Khitan Large Script Character 18C7D,U+18C7D,𘱽,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192797'}]"
U+18C7E,Khitan Large Script Character 18C7E,U+18C7E,𘱾,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192803'}]"
U+18C7F,Khitan Large Script Character 18C7F,U+18C7F,𘱿,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192809'}]"
U+18C80,Khitan Large Script Character 18C80,U+18C80,𘲀,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192816'}]"
U+18C81,Khitan Large Script Character 18C81,U+18C81,𘲁,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192823'}]"
U+18C82,Khitan Large Script Character 18C82,U+18C82,𘲂,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192829'}]"
U+18C83,Khitan Large Script Character 18C83,U+18C83,𘲃,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192835'}]"
U+18C84,Khitan Large Script Character 18C84,U+18C84,𘲄,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192841'}]"
U+18C85,Khitan Large Script Character 18C85,U+18C85,𘲅,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192846'}]"
U+18C86,Khitan Large Script Character 18C86,U+18C86,𘲆,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192852'}]"
U+18C87,Khitan Large Script Character 18C87,U+18C87,𘲇,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192858'}]"
U+18C88,Khitan Large Script Character 18C88,U+18C88,𘲈,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192866'}]"
U+18C89,Khitan Large Script Character 18C89,U+18C89,𘲉,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192873'}]"
U+18C8A,Khitan Large Script Character 18C8A,U+18C8A,𘲊,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192881'}]"
U+18C8B,Khitan Large Script Character 18C8B,U+18C8B,𘲋,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192887'}]"
U+18C8C,Khitan Large Script Character 18C8C,U+18C8C,𘲌,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192894'}]"
U+18C8D,Khitan Large Script Character 18C8D,U+18C8D,𘲍,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192900'}]"
U+18C8E,Khitan Large Script Character 18C8E,U+18C8E,𘲎,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192907'}]"
U+18C8F,Khitan Large Script Character 18C8F,U+18C8F,𘲏,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192913'}]"
U+18C90,Khitan Large Script Character 18C90,U+18C90,𘲐,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192919'}]"
U+18C91,Khitan Large Script Character 18C91,U+18C91,𘲑,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192925'}]"
U+18C92,Khitan Large Script Character 18C92,U+18C92,𘲒,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192931'}]"
U+18C93,Khitan Large Script Character 18C93,U+18C93,𘲓,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192936'}]"
U+18C94,Khitan Large Script Character 18C94,U+18C94,𘲔,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192944'}]"
U+18C95,Khitan Large Script Character 18C95,U+18C95,𘲕,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192950'}]"
U+18C96,Khitan Large Script Character 18C96,U+18C96,𘲖,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192957'}]"
U+18C97,Khitan Large Script Character 18C97,U+18C97,𘲗,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192963'}]"
U+18C98,Khitan Large Script Character 18C98,U+18C98,𘲘,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192968'}]"
U+18C99,Khitan Large Script Character 18C99,U+18C99,𘲙,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192974'}]"
U+18C9A,Khitan Large Script Character 18C9A,U+18C9A,𘲚,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192980'}]"
U+18C9B,Khitan Large Script Character 18C9B,U+18C9B,𘲛,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192986'}]"
U+18C9C,Khitan Large Script Character 18C9C,U+18C9C,𘲜,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192991'}]"
U+18C9D,Khitan Large Script Character 18C9D,U+18C9D,𘲝,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.192997'}]"
U+18C9E,Khitan Large Script Character 18C9E,U+18C9E,𘲞,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193005'}]"
U+18C9F,Khitan Large Script Character 18C9F,U+18C9F,𘲟,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193010'}]"
U+18CA0,Khitan Large Script Character 18CA0,U+18CA0,𘲠,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193016'}]"
U+18CA1,Khitan Large Script Character 18CA1,U+18CA1,𘲡,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193024'}]"
U+18CA2,Khitan Large Script Character 18CA2,U+18CA2,𘲢,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193061'}]"
U+18CA3,Khitan Large Script Character 18CA3,U+18CA3,𘲣,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193072'}]"
U+18CA4,Khitan Large Script Character 18CA4,U+18CA4,𘲤,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193079'}]"
U+18CA5,Khitan Large Script Character 18CA5,U+18CA5,𘲥,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193084'}]"
U+18CA6,Khitan Large Script Character 18CA6,U+18CA6,𘲦,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193090'}]"
U+18CA7,Khitan Large Script Character 18CA7,U+18CA7,𘲧,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193096'}]"
U+18CA8,Khitan Large Script Character 18CA8,U+18CA8,𘲨,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193105'}]"
U+18CA9,Khitan Large Script Character 18CA9,U+18CA9,𘲩,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193111'}]"
U+18CAA,Khitan Large Script Character 18CAA,U+18CAA,𘲪,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193117'}]"
U+18CAB,Khitan Large Script Character 18CAB,U+18CAB,𘲫,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193124'}]"
U+18CAC,Khitan Large Script Character 18CAC,U+18CAC,𘲬,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193130'}]"
U+18CAD,Khitan Large Script Character 18CAD,U+18CAD,𘲭,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193136'}]"
U+18CAE,Khitan Large Script Character 18CAE,U+18CAE,𘲮,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193147'}]"
U+18CAF,Khitan Large Script Character 18CAF,U+18CAF,𘲯,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193153'}]"
U+18CB0,Khitan Large Script Character 18CB0,U+18CB0,𘲰,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193158'}]"
U+18CB1,Khitan Large Script Character 18CB1,U+18CB1,𘲱,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193164'}]"
U+18CB2,Khitan Large Script Character 18CB2,U+18CB2,𘲲,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193173'}]"
U+18CB3,Khitan Large Script Character 18CB3,U+18CB3,𘲳,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193179'}]"
U+18CB4,Khitan Large Script Character 18CB4,U+18CB4,𘲴,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193201'}]"
U+18CB5,Khitan Large Script Character 18CB5,U+18CB5,𘲵,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193207'}]"
U+18CB6,Khitan Large Script Character 18CB6,U+18CB6,𘲶,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193215'}]"
U+18CB7,Khitan Large Script Character 18CB7,U+18CB7,𘲷,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193221'}]"
U+18CB8,Khitan Large Script Character 18CB8,U+18CB8,𘲸,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193227'}]"
U+18CB9,Khitan Large Script Character 18CB9,U+18CB9,𘲹,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193232'}]"
U+18CBA,Khitan Large Script Character 18CBA,U+18CBA,𘲺,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193238'}]"
U+18CBB,Khitan Large Script Character 18CBB,U+18CBB,𘲻,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193244'}]"
U+18CBC,Khitan Large Script Character 18CBC,U+18CBC,𘲼,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193253'}]"
U+18CBD,Khitan Large Script Character 18CBD,U+18CBD,𘲽,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193258'}]"
U+18CBE,Khitan Large Script Character 18CBE,U+18CBE,𘲾,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193264'}]"
U+18CBF,Khitan Large Script Character 18CBF,U+18CBF,𘲿,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193270'}]"
U+18CC0,Khitan Large Script Character 18CC0,U+18CC0,𘳀,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193276'}]"
U+18CC1,Khitan Large Script Character 18CC1,U+18CC1,𘳁,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193283'}]"
U+18CC2,Khitan Large Script Character 18CC2,U+18CC2,𘳂,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193289'}]"
U+18CC3,Khitan Large Script Character 18CC3,U+18CC3,𘳃,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193295'}]"
U+18CC4,Khitan Large Script Character 18CC4,U+18CC4,𘳄,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193300'}]"
U+18CC5,Khitan Large Script Character 18CC5,U+18CC5,𘳅,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193306'}]"
U+18CC6,Khitan Large Script Character 18CC6,U+18CC6,𘳆,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193314'}]"
U+18CC7,Khitan Large Script Character 18CC7,U+18CC7,𘳇,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193319'}]"
U+18CC8,Khitan Large Script Character 18CC8,U+18CC8,𘳈,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193325'}]"
U+18CC9,Khitan Large Script Character 18CC9,U+18CC9,𘳉,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193331'}]"
U+18CCA,Khitan Large Script Character 18CCA,U+18CCA,𘳊,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193337'}]"
U+18CCB,Khitan Large Script Character 18CCB,U+18CCB,𘳋,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193344'}]"
U+18CCC,Khitan Large Script Character 18CCC,U+18CCC,𘳌,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193350'}]"
U+18CCD,Khitan Large Script Character 18CCD,U+18CCD,𘳍,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193358'}]"
U+18CCE,Khitan Large Script Character 18CCE,U+18CCE,𘳎,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193363'}]"
U+18CCF,Khitan Large Script Character 18CCF,U+18CCF,𘳏,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193369'}]"
U+18CD0,Khitan Large Script Character 18CD0,U+18CD0,𘳐,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193377'}]"
U+18CD1,Khitan Large Script Character 18CD1,U+18CD1,𘳑,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193382'}]"
U+18CD2,Khitan Large Script Character 18CD2,U+18CD2,𘳒,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193388'}]"
U+18CD3,Khitan Large Script Character 18CD3,U+18CD3,𘳓,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193394'}]"
U+18CD4,Khitan Large Script Character 18CD4,U+18CD4,𘳔,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193400'}]"
U+18CD5,Khitan Large Script Character 18CD5,U+18CD5,𘳕,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193405'}]"
